employee_id,age,gender,years_at_company,job_role,monthly_income,work_life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
63368,53,2,15,1,5386,2,1,3,0,1,71,2,1,3,3,1,42,1,2,2,4,4,2
51817,49,1,28,2,7458,3,1,3,2,2,24,5,1,1,1,2,33,2,2,2,1,4,2
29312,38,2,15,5,10940,3,1,3,0,2,90,2,1,0,1,1,84,2,2,1,1,4,2
48097,25,1,7,3,10337,1,1,3,0,2,96,4,2,4,1,3,61,2,2,2,2,3,2
57306,35,1,18,2,7460,2,1,3,2,2,12,5,1,0,1,1,84,2,2,2,2,3,2
37944,40,2,28,5,6904,2,2,2,0,2,51,4,2,5,3,2,61,1,2,1,3,1,2
30646,59,2,39,5,9111,1,4,3,0,2,78,4,3,2,3,2,59,2,2,2,1,3,1
45650,44,1,34,3,10683,3,2,1,0,2,66,3,3,1,3,3,71,1,2,2,4,4,1
33264,39,2,16,5,8260,1,4,1,3,2,23,4,1,1,3,1,87,2,2,2,4,3,2
60177,35,2,21,4,6319,1,1,1,1,2,95,4,1,2,3,3,62,2,2,2,3,4,1
49759,18,2,4,5,8103,4,1,1,0,2,41,4,1,1,1,3,73,2,2,2,3,1,2
73520,58,1,25,2,8921,4,2,3,0,2,89,4,3,0,2,1,55,2,2,2,3,1,1
63242,54,2,43,3,8098,4,1,3,0,2,2,4,1,0,3,1,111,2,2,2,2,4,1
11536,58,2,12,5,9798,2,1,1,1,1,54,1,3,0,3,1,42,2,2,1,2,4,2
26560,24,2,7,4,5586,3,3,1,0,1,99,4,2,1,2,1,23,2,1,2,4,1,1
28882,18,1,4,2,7796,3,2,3,2,2,16,4,2,1,3,2,15,2,2,2,4,4,1
40090,39,1,19,2,7726,4,1,3,2,2,43,5,3,0,2,1,81,2,2,2,4,3,1
8161,58,1,45,5,8260,2,1,3,1,2,51,2,3,0,3,2,65,2,2,2,2,1,1
22080,42,2,3,2,7605,2,1,3,0,2,59,2,1,1,1,1,72,2,2,2,3,3,2
10408,30,2,1,5,8919,2,1,3,0,2,78,4,3,1,2,2,31,2,2,1,2,2,1
44506,20,1,8,5,10813,3,2,3,1,2,49,4,1,3,2,2,44,1,2,2,2,4,2
5443,46,1,1,1,5035,4,2,3,0,2,4,1,1,3,2,3,48,2,2,2,4,1,1
30440,56,2,44,5,10146,1,4,1,1,1,41,5,3,0,1,2,49,2,2,2,2,1,1
5014,30,1,19,4,6791,2,3,3,0,2,56,4,1,0,2,1,56,2,1,2,3,2,1
35622,55,1,47,1,3380,3,1,4,0,1,31,2,2,1,3,2,77,2,2,1,2,3,2
10090,45,1,28,2,6574,2,4,3,0,2,30,5,1,0,1,2,42,2,1,2,4,3,2
31895,45,1,1,4,5232,3,2,4,1,2,34,5,2,1,1,2,76,1,2,2,3,4,2
27616,40,2,4,1,3887,4,4,1,1,1,30,2,1,0,1,2,35,1,2,2,3,4,2
62282,46,2,6,5,10829,4,2,3,0,1,61,4,1,1,2,2,81,2,2,2,3,4,1
3289,41,2,18,1,4939,4,1,3,1,2,94,5,1,3,1,3,52,2,2,1,4,4,1
47679,26,2,1,5,6578,2,3,3,0,2,14,5,2,2,3,1,15,2,2,1,1,1,1
54816,48,2,20,3,7602,1,1,4,1,2,55,4,1,3,1,1,46,2,2,1,2,2,2
22377,54,1,6,1,3438,2,3,3,1,2,26,3,1,2,3,2,55,1,2,2,2,1,2
69241,23,2,4,1,2653,1,4,3,0,2,72,1,1,3,1,2,64,2,2,1,4,3,2
40615,27,2,14,1,4790,3,1,1,0,2,87,2,2,1,3,1,55,1,2,2,2,3,1
70610,32,2,5,5,7375,2,2,3,0,2,90,5,3,1,3,2,10,1,2,2,3,3,1
30527,44,1,21,3,5605,3,2,3,4,2,12,4,3,4,3,1,95,2,2,2,2,4,1
57051,20,1,10,2,8120,2,1,3,0,2,97,2,3,1,2,1,58,1,2,2,2,1,2
46861,54,1,40,4,4882,3,4,3,1,2,53,1,1,3,2,1,78,2,2,2,2,4,2
35679,58,2,20,3,7158,1,1,1,0,2,54,4,3,0,3,1,89,1,2,2,1,4,1
36630,46,2,35,1,3827,2,1,3,0,2,38,5,3,1,3,1,75,1,2,2,4,3,2
19621,45,2,24,1,4028,2,3,3,0,1,83,5,2,3,2,1,86,2,2,2,2,3,1
36866,51,2,12,1,3331,2,2,3,0,2,94,5,1,2,2,1,53,2,2,2,2,4,2
71927,43,1,7,2,7250,3,1,1,1,2,72,4,2,2,1,2,14,2,2,2,2,4,1
9684,50,2,29,5,8329,3,2,1,3,2,54,2,1,3,3,1,100,2,2,2,2,4,2
56200,55,2,25,1,4126,1,1,4,1,2,59,2,3,0,2,2,28,2,2,2,2,4,1
9250,31,1,7,1,4000,4,1,3,2,1,48,3,1,0,2,1,82,2,2,2,3,4,2
28874,56,1,41,5,6301,2,1,1,0,1,37,4,2,1,3,1,66,2,2,2,2,4,1
40294,45,1,32,2,6978,3,2,3,0,2,32,3,2,4,3,1,66,2,2,2,4,1,1
70159,44,1,34,1,2853,2,4,1,0,1,30,5,3,1,2,1,43,2,2,2,2,1,1
17492,37,1,21,5,10239,2,2,4,0,2,74,1,3,1,3,2,45,2,2,2,2,3,1
62805,19,2,4,3,6688,2,2,4,2,2,95,2,2,1,3,3,60,2,2,2,4,4,2
5513,24,1,16,3,9580,1,4,1,0,2,58,3,1,2,1,2,27,1,2,2,4,3,2
40174,57,1,7,1,5552,4,1,2,0,1,70,4,3,2,2,1,86,2,2,2,3,3,1
53886,52,2,27,2,7819,2,2,3,1,1,68,1,1,1,3,1,97,2,2,2,3,4,1
17932,18,2,4,1,4342,1,2,1,3,2,31,5,1,0,3,1,44,2,2,2,2,4,1
42607,47,1,21,5,10059,2,1,3,1,1,63,4,1,0,1,1,33,1,2,2,2,4,2
23589,51,2,18,2,7686,2,1,4,2,1,64,5,1,0,1,1,90,2,2,2,2,4,2
28720,41,2,24,2,7316,3,3,3,2,1,57,1,1,4,3,1,30,2,2,2,4,4,2
52610,46,2,10,4,6038,2,2,3,0,2,16,4,1,2,3,1,81,2,2,2,2,3,1
59499,55,2,38,1,5373,3,1,3,0,1,23,4,3,5,3,2,117,2,2,2,3,4,2
41637,42,2,27,5,10383,2,3,1,0,2,61,4,3,0,3,1,96,2,2,2,3,3,1
13626,55,1,13,5,9489,1,3,3,1,2,17,5,1,1,2,2,45,2,2,2,4,1,1
7330,39,1,17,4,6261,3,3,3,0,1,88,5,1,5,1,3,32,1,2,2,2,3,2
52885,36,1,13,3,9234,3,1,3,0,2,98,1,1,6,1,1,54,2,2,2,3,3,2
34909,55,2,38,1,4876,3,3,3,2,2,1,5,3,2,3,3,39,2,2,2,3,2,1
62722,31,2,10,3,6609,3,3,3,0,2,5,4,3,0,2,3,20,2,2,2,3,3,1
21175,21,1,12,2,8652,2,3,1,2,2,45,5,2,2,1,1,13,2,2,2,3,3,2
22521,46,2,16,1,4601,2,1,4,0,1,45,2,3,2,3,3,27,2,1,2,2,3,2
59557,34,1,14,4,5770,1,1,3,1,2,39,3,1,3,1,1,74,2,2,2,3,2,2
10674,46,1,28,1,4988,1,1,3,0,2,27,3,1,0,2,1,36,2,2,2,4,3,2
44690,33,1,16,1,3535,2,1,1,0,2,24,4,3,1,1,1,81,2,2,2,2,4,2
31963,26,1,2,4,6738,3,2,3,3,1,78,1,1,1,3,3,5,2,2,2,3,4,1
35479,48,2,26,1,3775,4,1,3,1,2,92,5,1,3,1,2,85,2,2,2,2,2,2
56389,39,2,18,4,6048,2,1,3,0,2,17,4,3,2,3,1,41,2,2,1,2,4,1
67038,58,2,45,2,4664,3,3,3,1,2,74,4,1,1,2,2,110,1,2,2,2,1,2
56870,50,1,28,3,7872,2,2,1,2,1,36,2,3,2,3,1,54,2,2,2,3,4,1
39392,26,2,4,2,9089,3,1,3,0,2,46,4,3,2,3,2,82,2,2,2,2,3,1
55801,29,2,4,1,4488,2,2,1,0,2,4,4,2,2,3,1,51,2,2,2,4,2,1
13610,38,1,16,1,3907,2,1,3,0,2,68,3,1,1,2,1,51,2,2,2,2,4,2
49062,40,2,28,3,5801,3,4,3,1,1,74,5,1,3,3,3,44,2,2,2,2,3,1
72813,45,2,15,4,5723,3,1,3,0,1,16,1,1,1,3,1,90,2,2,2,2,4,1
46842,21,2,4,5,7253,3,1,3,1,2,33,2,1,0,1,2,60,2,2,2,2,1,2
49504,40,1,19,5,13056,1,3,3,0,2,43,2,1,3,2,2,50,1,2,2,4,4,2
8333,22,2,3,4,5207,1,1,3,1,2,86,5,1,4,2,3,68,2,2,1,4,4,2
7278,53,1,34,5,9519,2,1,3,4,2,40,2,1,1,2,1,110,2,2,1,3,4,2
57225,56,1,15,4,4803,1,2,3,0,1,53,4,1,0,3,1,55,2,2,2,2,4,1
17837,37,2,23,5,9620,1,1,3,1,2,48,2,1,4,2,2,42,2,2,2,3,4,2
14403,32,1,14,1,3718,3,1,4,0,2,84,2,3,1,3,2,62,1,2,2,2,4,1
63514,50,1,36,1,4922,1,1,1,1,2,34,4,1,2,2,3,41,2,2,2,4,3,2
47864,32,2,21,2,6810,4,2,3,0,2,92,5,3,0,3,1,59,2,2,2,2,1,1
2285,24,2,15,2,7678,4,4,1,0,2,70,5,2,3,2,1,63,2,2,2,2,1,1
8249,30,2,13,5,7531,1,3,3,0,2,39,2,2,1,2,1,38,1,2,2,1,1,2
4233,27,1,1,4,5669,3,1,3,0,2,53,1,3,3,3,3,32,2,2,2,3,4,1
49576,46,2,29,2,8245,1,3,1,0,2,72,1,2,1,1,1,57,2,2,2,3,3,2
52825,31,2,3,5,8905,3,4,1,3,2,23,2,1,4,1,3,27,2,2,2,2,1,2
26317,28,1,16,2,7744,2,1,3,2,1,8,4,1,2,1,1,92,2,2,2,3,1,2
34904,21,1,8,5,8048,3,2,3,2,1,60,5,1,1,3,1,30,2,2,2,4,4,1
3201,21,1,8,3,10115,1,1,3,2,2,51,5,1,3,3,2,29,1,2,2,2,4,2
27699,39,2,14,4,6236,3,1,4,1,2,17,5,1,6,3,1,30,2,2,2,3,1,2
2723,57,2,45,2,9335,3,1,3,1,2,64,2,1,4,3,3,77,2,2,2,4,4,2
10572,45,2,14,2,7833,1,1,3,2,1,59,1,1,0,3,2,85,2,2,2,2,1,1
53363,33,1,23,1,4226,2,1,3,1,2,43,1,1,3,1,2,67,2,2,2,2,4,2
18192,35,1,20,5,8764,4,3,3,2,2,5,4,2,4,3,1,65,2,2,2,2,4,1
21429,34,1,12,1,4084,3,1,2,1,2,94,2,3,2,2,1,64,2,2,2,4,4,1
35730,43,2,35,4,6710,2,1,3,0,2,52,4,1,0,2,3,102,2,2,1,3,4,2
40714,34,2,8,3,7719,2,1,3,2,2,32,2,3,0,1,1,75,2,2,1,2,3,2
19923,46,2,2,4,5640,4,1,3,0,2,73,4,1,0,1,1,16,2,2,2,2,3,2
2593,46,2,19,2,6806,3,1,4,0,1,30,2,3,3,2,1,79,2,2,2,4,1,1
37457,43,2,20,5,9571,3,1,3,0,1,90,1,2,3,2,1,28,1,2,2,2,3,2
5995,53,2,2,2,6630,2,1,4,0,2,10,2,1,0,3,2,44,2,2,2,2,4,1
72198,53,2,5,2,7882,1,4,3,2,2,71,4,1,0,1,3,54,2,2,2,2,4,2
59370,35,2,4,5,10906,3,2,4,0,2,12,5,3,1,2,1,76,2,2,2,4,4,1
20773,26,1,13,1,4566,3,1,1,0,2,14,4,1,1,2,2,19,2,2,2,2,4,1
12825,52,1,17,4,4765,4,1,3,0,2,25,2,1,1,2,2,73,2,2,2,2,3,1
32049,25,1,8,2,8111,3,4,3,1,1,95,1,2,5,2,1,41,1,2,2,2,3,1
33932,52,2,23,5,5804,2,1,4,2,1,95,1,1,2,3,1,26,2,2,1,2,3,2
4991,34,1,2,5,10236,3,1,3,1,2,73,4,1,0,3,2,57,2,2,2,4,1,1
30034,28,2,14,3,9131,1,1,3,0,1,69,5,1,0,1,1,43,2,2,2,1,3,2
71454,24,1,3,4,5272,1,1,3,0,2,41,5,1,4,3,3,26,1,2,2,2,4,2
8677,55,2,40,5,7082,4,4,3,3,2,71,1,3,2,3,2,90,2,2,1,2,3,2
53847,51,1,19,5,10892,2,4,3,0,1,8,4,3,3,3,3,76,2,2,1,4,3,1
43429,23,2,15,5,8480,3,2,1,1,2,43,5,1,4,2,3,18,2,2,2,3,3,1
47678,41,1,16,1,4787,2,1,3,1,2,12,4,1,0,3,1,70,2,2,2,2,4,2
68343,52,1,43,2,8126,2,1,4,1,2,20,5,1,3,2,1,91,2,2,2,2,3,2
34934,42,1,6,1,4023,1,2,3,0,2,18,2,3,1,1,1,60,2,2,1,4,4,2
18906,44,2,16,5,7004,2,1,3,2,2,74,1,1,3,1,3,41,2,2,2,3,4,2
31736,23,1,6,5,11993,1,1,4,0,2,22,2,2,0,1,3,85,2,2,1,3,3,2
16332,32,1,18,1,5224,1,3,3,0,1,69,4,1,3,2,3,95,2,2,2,2,4,2
40306,35,2,6,3,9774,2,2,4,1,1,96,5,1,0,2,2,63,2,2,2,4,3,2
15531,25,2,3,2,7456,2,2,3,0,1,89,5,1,1,3,1,54,2,2,2,4,4,1
47369,54,1,36,2,8140,4,1,2,0,2,64,2,1,1,3,2,93,2,2,2,4,3,1
36858,23,2,15,4,5650,2,1,4,0,2,37,2,1,4,3,2,35,2,2,2,3,4,2
8474,24,1,2,5,7865,2,1,1,0,2,96,4,3,0,2,2,24,1,2,1,4,4,2
69196,41,1,4,1,4352,2,2,1,1,2,42,3,3,0,2,1,52,2,2,1,2,4,2
11528,57,1,18,5,8526,4,2,3,1,2,4,2,3,2,2,1,50,2,2,1,3,1,1
44808,34,1,20,1,4354,1,2,4,0,2,38,5,2,3,2,1,68,2,2,2,2,4,1
53235,32,2,1,4,5908,1,2,3,0,1,47,4,1,1,3,1,29,2,2,2,2,4,1
34780,32,1,20,5,10500,2,1,1,0,1,11,4,1,1,2,1,74,1,2,1,4,4,2
26600,32,1,20,5,5991,2,2,4,1,2,85,4,1,4,1,3,48,1,2,2,1,1,2
45004,43,1,17,2,8814,2,1,4,2,2,50,4,1,3,3,1,58,1,2,1,3,2,1
3027,36,1,20,1,5456,3,4,3,2,2,69,2,3,4,3,1,46,2,2,2,4,3,1
64263,40,1,25,1,3833,3,2,1,2,2,79,1,3,3,2,1,88,2,2,2,3,4,1
10756,42,2,18,2,7837,2,2,2,0,2,72,1,1,2,2,3,30,2,2,2,4,4,1
45377,31,2,5,2,7957,2,1,4,1,2,53,4,3,1,2,1,50,1,2,2,2,1,1
21551,42,1,2,4,5217,3,1,3,1,2,71,4,3,2,2,1,7,2,2,2,4,3,1
20453,38,1,15,4,6068,4,1,1,0,1,78,2,2,1,2,1,45,2,2,2,3,4,1
72622,29,1,15,1,4300,2,3,3,1,2,14,4,3,1,1,1,20,2,2,2,2,1,2
47991,55,2,16,5,9885,3,3,3,1,2,1,1,1,0,1,1,27,1,2,2,2,4,2
14297,42,1,11,5,10198,4,1,3,1,1,77,2,3,4,2,1,78,1,2,2,2,4,1
33286,20,1,2,1,4457,2,1,3,1,2,42,1,1,4,2,1,74,2,2,2,3,4,2
59794,26,1,4,4,7328,3,2,4,0,2,87,4,3,1,2,1,14,2,2,2,3,1,1
61418,57,2,10,3,7921,3,2,3,0,2,88,4,1,2,2,1,18,2,2,1,2,4,2
58378,23,2,11,5,10051,3,3,3,0,2,85,4,3,1,3,2,89,2,2,2,4,4,1
52153,38,2,7,2,7365,2,1,3,0,2,11,4,3,2,2,2,22,2,2,2,4,3,1
14091,57,1,46,5,8527,2,1,3,0,1,51,4,3,4,2,1,124,2,2,2,4,3,1
1732,49,2,19,5,8760,3,1,3,1,2,53,5,2,3,2,1,37,2,2,2,2,3,1
7279,38,2,30,5,9139,2,1,1,3,1,54,5,3,1,1,2,85,2,2,2,3,4,2
67147,55,1,21,5,10830,2,2,3,0,2,7,4,1,2,3,3,62,1,2,2,4,2,2
61951,30,2,19,2,7161,3,3,4,0,1,7,4,1,2,2,1,73,1,2,1,2,1,2
442,22,1,11,5,6652,3,2,4,1,2,92,1,3,1,2,1,48,1,2,2,4,3,1
39818,27,2,16,4,5745,2,1,4,2,2,81,5,1,0,3,3,28,2,2,2,2,4,1
19225,29,1,20,2,7930,2,2,3,1,2,41,5,2,4,3,2,99,1,2,1,2,1,2
60838,44,2,12,5,7574,4,4,1,1,1,81,4,1,3,3,3,17,2,2,2,2,4,1
20004,37,1,21,2,8162,2,1,3,2,2,21,5,1,2,3,1,93,2,2,2,2,1,2
13246,49,2,8,3,5243,1,1,1,2,2,94,2,1,0,3,1,40,2,2,2,3,3,2
631,45,2,29,2,7655,3,3,3,0,1,4,1,1,0,2,1,101,2,2,2,1,3,1
37242,34,2,16,4,5194,3,1,3,0,1,54,1,3,0,2,3,58,1,2,2,2,3,1
68972,19,2,3,3,8123,2,4,3,2,2,72,2,3,2,1,1,71,2,2,2,2,3,2
50437,43,2,33,1,4446,2,1,1,0,2,57,5,3,2,3,2,85,2,2,1,2,4,1
32352,50,1,32,2,8574,1,1,4,0,2,38,2,1,0,1,2,49,2,2,1,1,4,2
3351,56,2,43,5,10404,4,4,3,0,2,23,5,1,3,3,3,82,1,2,2,3,4,2
13827,48,1,27,4,5939,3,3,4,2,2,2,4,3,0,2,1,65,2,2,2,2,3,1
16065,18,1,7,2,6624,3,2,3,1,1,88,4,1,1,3,3,48,1,2,2,3,4,1
51523,32,2,22,4,4862,2,3,3,0,1,62,4,3,1,2,2,43,2,2,1,3,4,1
67549,51,1,22,1,5635,3,1,3,2,2,44,5,1,5,2,2,82,2,2,2,2,3,1
11754,30,1,16,5,8388,4,1,3,0,2,70,1,1,3,2,1,84,1,2,2,1,4,2
11273,58,1,42,3,10302,2,1,3,1,1,60,2,3,0,3,2,120,1,2,1,4,1,1
39395,33,2,25,5,7862,4,2,4,0,1,98,1,2,1,3,1,73,2,2,2,2,4,1
55778,25,1,6,1,3738,2,4,4,0,1,12,4,3,3,3,2,40,2,2,2,3,3,1
19124,44,1,24,4,6418,2,4,1,2,2,54,5,3,1,1,2,81,2,2,2,2,4,1
50136,21,2,8,3,4585,3,1,3,1,1,20,4,2,3,2,1,11,2,2,2,1,3,2
50366,52,2,37,3,11147,2,4,3,1,1,61,5,1,3,2,2,109,2,2,2,4,4,1
48998,27,1,16,4,5038,2,1,3,1,2,38,2,3,3,3,1,58,2,2,2,4,3,1
65175,18,1,8,5,11946,3,1,1,2,2,90,4,2,0,1,1,11,2,2,2,2,1,2
22182,52,1,39,1,7255,1,2,3,2,2,5,4,3,1,2,1,73,2,2,2,4,4,2
12841,30,1,15,5,8997,2,2,1,0,2,57,1,3,3,1,3,27,2,2,2,2,1,1
66261,23,1,13,1,4496,1,1,3,0,2,82,4,3,3,2,1,89,2,2,2,3,1,1
32985,59,2,11,4,6428,2,1,3,1,2,16,4,3,0,2,1,12,2,2,2,4,1,2
38402,19,2,7,5,9225,1,3,3,0,2,21,4,2,1,3,2,75,2,2,2,1,1,2
26237,40,2,23,1,4196,1,3,4,0,1,58,3,1,0,1,1,73,2,2,1,1,3,2
2299,38,2,8,5,11082,1,1,3,0,2,94,1,3,3,1,2,79,1,2,2,2,4,2
71029,47,2,1,2,7762,3,2,3,0,2,2,1,3,5,3,2,59,2,2,2,3,3,1
6758,46,1,10,2,7002,3,3,3,1,2,31,1,3,2,3,2,89,2,2,2,3,3,1
43179,18,2,1,2,8418,1,2,3,1,1,21,4,3,1,3,2,20,2,2,2,4,3,1
25142,38,1,10,3,7998,2,2,1,1,2,16,2,3,3,3,1,20,2,2,2,2,1,1
772,18,2,8,1,4111,4,2,3,2,1,68,4,1,0,3,1,42,1,2,2,1,3,2
47723,31,2,6,1,5024,3,1,3,2,1,13,4,1,1,2,2,39,1,2,2,2,1,2
49370,18,2,6,2,6927,2,1,1,0,1,29,2,1,1,3,1,7,2,2,2,4,4,1
5448,44,1,34,4,5390,3,3,4,1,1,30,1,3,0,3,3,68,2,2,2,4,1,1
7226,22,2,5,4,6286,2,1,3,0,1,15,5,1,1,2,3,51,2,2,2,2,3,2
41208,59,2,33,1,3339,3,3,3,0,1,8,5,1,2,1,2,39,2,2,2,4,4,2
31393,56,1,31,2,5460,3,3,3,0,2,39,4,3,1,3,1,55,1,2,2,2,3,1
6431,37,1,16,4,6116,1,3,3,1,1,45,5,1,3,3,2,31,2,2,2,2,1,1
37010,22,2,11,2,6917,1,3,2,0,1,11,4,1,0,1,1,31,1,2,2,4,1,2
4610,48,2,28,5,10308,3,1,3,0,1,21,5,2,1,2,2,105,2,2,2,4,3,2
72979,39,2,17,4,6507,2,1,3,0,2,61,1,2,2,1,2,90,2,2,2,4,3,2
26714,52,1,13,3,6679,2,1,1,1,2,82,4,2,2,2,1,25,2,2,1,2,4,1
6427,56,2,19,1,3075,1,1,4,1,2,70,5,3,1,1,1,53,1,2,1,2,4,2
42060,39,1,20,5,8354,2,2,3,1,2,72,1,1,4,3,1,81,2,2,2,3,1,2
11762,28,1,14,4,5111,2,1,4,0,2,98,1,2,3,2,1,71,2,2,2,1,1,2
26447,57,2,11,3,7684,3,1,3,1,1,92,4,2,4,1,3,69,1,2,2,2,3,2
3768,40,2,15,2,5932,3,4,3,0,1,43,5,1,0,1,1,57,1,2,2,3,4,2
11674,48,1,19,2,8431,3,4,1,0,1,34,4,1,2,2,3,26,2,2,2,4,3,1
35088,40,1,17,4,6314,2,1,2,2,1,24,4,1,3,2,1,85,2,2,2,4,1,1
63086,50,1,32,2,9660,1,2,4,4,2,66,5,3,0,3,1,102,2,2,2,2,3,2
50488,30,1,22,3,10782,2,1,3,0,2,42,1,1,3,2,3,46,2,2,2,2,1,2
40995,44,2,18,5,10585,2,2,3,2,2,2,4,3,1,3,1,44,1,2,2,4,4,1
37105,55,2,45,1,4018,3,4,3,2,2,16,4,1,0,3,3,111,2,2,1,2,3,1
26436,52,1,16,5,8994,1,1,2,1,2,15,2,3,4,2,1,92,2,2,1,4,4,2
27475,18,2,5,2,7951,2,4,4,0,2,87,4,1,1,3,1,23,2,2,2,4,4,1
12155,53,1,20,1,4854,4,2,3,2,2,55,5,3,4,1,3,61,2,2,1,2,3,2
41931,25,2,1,3,8672,2,1,3,0,2,68,1,3,1,1,2,34,2,2,2,2,4,2
24320,54,1,30,2,7078,2,4,1,2,2,8,5,1,2,1,2,72,2,2,2,3,4,1
51822,33,2,2,2,7981,2,2,4,1,2,66,1,3,4,2,1,29,2,2,2,3,1,1
14514,31,1,18,4,5787,2,2,1,1,1,67,5,3,0,3,2,96,2,2,2,4,3,1
24028,52,2,37,5,8767,2,2,4,1,2,79,1,1,2,3,2,58,2,2,2,2,3,1
32638,40,2,19,2,6872,2,1,3,0,1,85,5,2,2,3,1,86,2,2,1,2,3,1
52239,52,1,19,4,5714,2,2,1,1,1,79,4,1,1,2,3,65,2,2,2,2,3,2
37140,40,2,21,2,7486,1,4,3,2,1,88,4,1,0,3,2,82,2,2,2,4,3,1
63649,35,2,5,2,8529,1,1,3,1,1,29,1,1,1,1,1,69,2,2,2,4,3,2
37414,48,2,9,4,6494,3,2,2,0,2,38,4,3,4,2,1,16,1,2,2,3,4,1
32365,26,2,1,2,8034,2,4,4,0,2,75,1,3,0,3,2,80,1,2,2,3,3,1
48011,34,1,4,1,3954,4,1,1,0,2,16,4,3,3,2,1,34,2,2,2,2,1,1
49788,44,1,18,5,10499,1,2,3,0,2,47,5,1,0,3,1,25,2,2,2,4,1,1
71047,42,1,33,4,6728,2,1,1,0,2,86,1,3,1,1,1,57,1,2,2,2,1,2
42530,26,2,9,1,4868,2,1,1,2,1,36,4,1,0,1,3,67,2,2,2,3,3,2
4347,53,1,9,4,5524,3,3,1,1,2,26,5,2,0,2,3,68,2,2,2,1,4,1
31867,31,2,5,1,3433,1,3,3,3,2,64,2,1,1,2,3,61,2,2,2,4,4,2
26483,58,2,4,4,5208,2,1,3,0,2,51,4,2,0,3,1,20,2,2,2,4,1,2
10114,36,2,8,5,7699,3,4,3,2,2,36,5,1,1,1,2,76,2,1,2,2,4,2
11731,59,2,51,5,9964,2,3,3,2,2,16,5,3,3,2,2,65,2,2,2,2,4,1
55300,21,1,5,1,4938,3,1,1,2,2,74,5,1,0,2,3,58,2,2,2,4,3,1
58700,24,2,15,1,3871,3,2,3,3,2,99,4,1,0,3,2,16,2,2,2,2,1,1
51057,29,2,16,2,6086,2,1,1,0,1,67,5,2,1,3,1,88,2,2,2,2,1,2
23459,59,1,8,5,9229,2,4,1,0,2,29,3,3,0,2,1,56,2,2,2,3,4,2
1273,42,1,7,4,5524,4,1,2,1,2,94,4,2,0,3,1,41,2,2,2,3,3,1
69699,20,2,12,2,9255,4,3,3,0,2,21,5,1,1,2,1,26,2,2,2,2,4,2
19891,34,1,1,3,8031,2,1,1,1,2,3,4,1,1,2,2,31,1,2,2,2,4,2
12491,20,1,9,4,5648,2,1,3,2,2,28,5,3,2,3,2,43,2,2,2,3,3,1
45308,36,1,8,2,7691,3,3,3,1,2,90,2,3,1,3,2,63,2,2,2,2,4,1
42337,33,1,10,5,10012,2,2,4,2,2,94,5,1,1,2,1,25,2,2,2,1,3,1
39874,35,2,23,1,5111,2,3,4,0,2,34,1,1,2,2,1,63,2,2,2,2,4,2
30657,58,2,13,1,4692,2,1,1,0,2,57,4,3,4,3,1,17,1,2,2,2,1,2
29038,30,2,9,2,7312,3,1,2,0,2,54,3,1,3,3,2,21,1,2,2,2,4,1
47740,18,1,5,1,5483,2,2,3,0,1,49,2,3,0,2,1,77,2,2,1,2,3,1
26312,54,2,7,1,5381,2,1,3,2,2,82,3,3,3,2,1,75,2,2,1,1,3,2
17996,24,1,12,1,3088,2,2,1,0,1,69,4,3,1,1,1,63,2,2,2,4,3,1
27888,21,2,6,2,8719,2,1,1,1,1,89,1,3,0,1,1,49,2,2,2,3,4,2
20666,20,2,6,1,4512,3,4,3,2,2,60,1,3,2,3,1,75,2,2,2,2,3,1
49020,25,1,15,4,6117,3,2,3,1,1,32,4,1,4,3,1,80,2,2,2,2,1,1
25704,20,2,4,4,5155,1,1,1,0,2,34,2,1,0,2,2,35,2,2,1,2,4,2
35998,56,1,36,2,8176,3,1,4,0,1,27,2,3,0,3,1,91,2,2,2,4,4,1
73188,34,2,5,4,7012,3,3,3,3,2,74,1,1,1,3,1,28,2,2,2,2,3,2
35968,42,2,6,2,10231,1,4,1,2,1,38,5,1,0,3,1,75,2,2,2,1,1,1
24185,38,1,15,4,6627,2,1,3,0,1,13,3,2,0,3,2,29,1,2,1,2,4,2
64101,44,1,8,2,6266,2,1,3,2,2,36,5,3,0,2,3,76,2,2,2,2,3,2
60268,20,1,8,5,9979,1,2,3,0,2,61,1,1,4,2,1,69,2,2,2,3,4,1
13485,39,1,10,4,5985,3,3,3,0,2,23,5,3,0,3,2,14,2,2,2,2,1,1
61684,52,2,27,2,8846,3,2,3,1,2,94,5,1,4,2,2,64,2,2,2,4,3,2
30074,27,1,4,5,11388,1,1,4,2,2,50,4,1,1,3,1,27,2,1,2,2,3,2
69423,51,1,31,1,4767,3,4,3,0,2,27,4,3,1,2,1,106,1,2,1,4,4,2
37445,43,2,3,5,10464,4,1,3,0,2,18,2,1,2,2,2,28,2,2,1,3,4,2
6683,40,1,10,4,5480,2,1,4,1,1,34,1,1,1,1,1,42,1,2,2,2,3,2
72144,37,2,20,1,5711,1,1,3,0,2,38,4,1,1,1,1,63,2,2,2,2,4,2
28997,31,1,17,4,6140,2,1,3,0,1,80,5,1,0,2,1,27,2,2,2,4,4,1
59001,22,1,10,5,8407,3,4,3,3,2,55,4,1,1,3,1,83,2,2,2,4,4,1
